Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,CT128M550SSD1,Crucial,M550 128GB,395,85.6,2673,https://ssd.userbenchmark.com/Crucial-M550-128GB/Rating/3485
SSD,PX-128M6S,Plextor,M6S 128GB,396,85.5,3356,https://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225
SSD,SDSSDH3-250G-G25,SanDisk,Ultra 3D 250GB,397,85.4,5775,https://ssd.userbenchmark.com/SanDisk-Ultra-3D-250GB/Rating/3952
SSD,HDTS325XZSTA,Toshiba,Q Series Pro 256GB,398,85.3,1725,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,398,85.3,1725,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,398,85.3,1725,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,399,85.3,1277,https://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR
SSD,CT128M550SSD4,Crucial,M550 SATA M.2 128GB,400,85.3,155,https://ssd.userbenchmark.com/SpeedTest/15846/Crucial-CT128M550SSD4
SSD,SD8SB8U-1T00-1122,SanDisk,X400 1TB,401,85.2,2086,https://ssd.userbenchmark.com/SpeedTest/66487/SanDisk-SD8SB8U1T001122
SSD,TRN150-25SAT3-480G,OCZ,Trion 150 480GB,402,85.1,13412,https://ssd.userbenchmark.com/OCZ-Trion-150-480GB/Rating/3620
SSD,TS512GMTS800,Transcend,MTS800 M.2 512GB,403,84.9,596,https://ssd.userbenchmark.com/SpeedTest/22251/TS512GMTS800
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,404,84.8,1069,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4
SSD,WDS100T1B0B,WD,Blue SATA M.2 1TB,405,84.8,2710,https://ssd.userbenchmark.com/SpeedTest/199326/WDC-WDS100T1B0B-00AS40
SSD,SDSSDXP-120G-G25,SanDisk,Extreme II 120GB,406,84.8,2462,https://ssd.userbenchmark.com/SanDisk-Extreme-II-120GB/Rating/1889
SSD,,Samsung,MZ7PD256HAFV-000H7 256GB,407,84.8,3736,https://ssd.userbenchmark.com/SpeedTest/4570/SAMSUNG-MZ7PD256HAFV-000H7
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,408,84.8,1185,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598
SSD,WDS250G2B0B,WD,Blue 3D SATA M.2 250GB,409,84.7,9409,https://ssd.userbenchmark.com/SpeedTest/341807/WDC-WDS250G2B0B-00YS70
SSD,CT525MX300SSD4,Crucial,MX300 SATA M.2 525GB,410,84.6,20154,https://ssd.userbenchmark.com/SpeedTest/174014/Crucial-CT525MX300SSD4
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,411,84.5,35454,https://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,SKC400S37/256G,Kingston,SSDNow KC400 256GB,412,84.5,2939,https://ssd.userbenchmark.com/SpeedTest/79042/KINGSTON-SKC400S37256G
SSD,,Micron,M600 SATA M.2 256GB,413,84.5,2750,https://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF
SSD,TS512GSSD370,Transcend,SSD370 512GB,414,84.5,1585,https://ssd.userbenchmark.com/Transcend-SSD370-512GB/Rating/3472
SSD,ST480HM000,Seagate,600 480GB,415,84.5,1254,https://ssd.userbenchmark.com/SpeedTest/2966/ST480HM000-1G5162
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,416,84.5,661,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,417,84.4,512,https://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,418,84.3,190,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500
SSD,,Samsung,SM841 2.5" 7mm 512GB,419,84.2,576,https://ssd.userbenchmark.com/SpeedTest/6119/SAMSUNG-SSD-SM841-25--7mm-512GB
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,420,84,134,https://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,421,83.9,8417,https://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,,Apple,SM0256F 251GB,422,83.8,272,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,423,83.8,2300,https://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,424,83.8,7913,https://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,CT960M500SSD1,Crucial,M500 960GB,425,83.8,4389,https://ssd.userbenchmark.com/SpeedTest/2379/Crucial-CT960M500SSD1
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,426,83.8,4735,https://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,PX-128M5P,Plextor,M5 Pro 128GB,427,83.8,4476,https://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,GP-GSTFS30512GTTD,Gigabyte,UD PRO 512GB,428,83.7,3305,https://ssd.userbenchmark.com/SpeedTest/522549/GIGABYTE-GP-GSTFS30512GTTD
SSD,CT1000MX200SSD1,Crucial,MX200 1TB,429,83.7,3707,https://ssd.userbenchmark.com/Crucial-MX200-1TB/Rating/3578
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,430,83.6,2163,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,431,83.6,5902,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,432,83.5,239,https://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,433,83.5,1667,https://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,HDTS251EZSTA,Toshiba,HG5d Q Series 512GB,434,83.3,514,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,HDTS251XZSTA,Toshiba,HG5d Q Series 512GB,434,83.3,514,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,THNSNH512GBST,Toshiba,HG5d Q Series 512GB,434,83.3,514,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,435,83.3,4915,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,,Samsung,SM841N 2.5 7mm 256GB,436,83.2,2088,https://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,CT500MX200SSD1,Crucial,MX200 500GB,437,83.1,17487,https://ssd.userbenchmark.com/Crucial-MX200-500GB/Rating/3504
SSD,CT480M500SSD1,Crucial,M500 480GB,438,83,9168,https://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,439,83,11477,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,440,83,1011,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
SSD,CT256MX100SSD1,Crucial,MX100 256GB,441,82.8,55768,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,CT960BX200SSD1,Crucial,BX200 960GB,442,82.7,1195,https://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,443,82.6,1038,https://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,,Apple,SM0512F 500GB,444,82.6,235,https://ssd.userbenchmark.com/SpeedTest/9630/APPLE-SSD-SM0512F
SSD,ST240HM000,Seagate,600 240GB,445,82.5,3595,https://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,,Plextor,PX-256M5S 256GB,446,82.4,2817,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,447,82.4,1840,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,448,82.4,87,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500
SSD,HDTS312EZSTA,Toshiba,Q Series Pro 128GB,449,82.3,2808,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS312XZSTA,Toshiba,Q Series Pro 128GB,449,82.3,2808,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,450,82.2,1360,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,451,82.2,53931,https://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,452,82.2,2404,https://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,,Samsung,SM841 2.5" 7mm 256GB,453,82.2,2869,https://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,WDS500G1B0B,WD,Blue SATA M.2 500GB,454,82.2,6800,https://ssd.userbenchmark.com/SpeedTest/209713/WDC-WDS500G1B0B-00AS40
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,455,82,848,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,456,82,1898,https://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,457,81.9,2451,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,CSSD-P256GBP-BK,Corsair,Performance Pro 256GB,458,81.8,318,https://ssd.userbenchmark.com/Corsair-Performance-Pro-256GB/Rating/45
SSD,HDTS225EZSTA,Toshiba,HG5d Q Series 256GB,459,81.7,3223,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,HDTS225XZSTA,Toshiba,HG5d Q Series 256GB,459,81.7,3223,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,460,81.7,788,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,460,81.7,788,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,461,81.7,747,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,462,81.7,4519,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,463,81.6,95,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,464,81.6,1022,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,465,81.6,8505,https://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,466,81.5,229,https://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,,Plextor,PX-256M6M 256GB,467,81.5,264,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,468,81.4,17545,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,,Samsung,MZ7PD128HAFV-000 128GB,469,81.2,1744,https://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,,Toshiba,THNSNH512GCST 512GB,470,81.1,323,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,471,81,3421,https://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,472,81,26547,https://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,473,80.9,14954,https://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,474,80.8,223,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,,Plextor,PX-256M3P 256GB,475,80.8,128,https://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,SH103S3/240G,Kingston,HyperX 3K 240GB,476,80.6,27495,https://ssd.userbenchmark.com/Kingston-HyperX-3K-240GB/Rating/1818
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,477,80.6,7519,https://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40
SSD,SSDSC2KW010X6,Intel,540s Series 1TB,478,80.5,1702,https://ssd.userbenchmark.com/SpeedTest/123180/INTEL-SSDSC2KW010X6
SSD,SHSS37A/480G,HyperX,Savage 480GB,479,80.4,165,https://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,480,80.3,2624,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,480,80.3,2624,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,480,80.3,2624,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,ASP920SS3-512GM-C,Adata,Premier Pro SP920 512GB,481,80.3,303,https://ssd.userbenchmark.com/SpeedTest/26813/ADATA-SP920SS
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,482,80.3,909,https://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,HDTS748XZSTA,Toshiba,Q300 480GB,483,80.2,5920,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,HDTS748EZSTA,Toshiba,Q300 480GB,483,80.2,5920,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,484,80.2,16792,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,,Adata,SP600 256GB,485,80,4724,https://ssd.userbenchmark.com/SpeedTest/8707/ADATA-SP600
SSD,TS256GSSD370,Transcend,SSD370 256GB,486,80,5249,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,487,79.9,210,https://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600
SSD,MTFDDAK480MBB,Micron,M500DC 480GB,488,79.8,215,https://ssd.userbenchmark.com/SpeedTest/21867/Micron-M500DC-MT
SSD,HDTS425XZSTA,Toshiba,Q300 Pro 256GB,489,79.6,1385,https://ssd.userbenchmark.com/SpeedTest/35467/TOSHIBA-Q300-Pro
SSD,WDS250G1B0A,WD,Blue 250GB,490,79.5,26761,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,CT275MX300SSD1,Crucial,MX300 275GB,491,79.4,67541,https://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642
SSD,SSD7CS900-480-RB,PNY,CS900 480GB,492,79.3,17946,https://ssd.userbenchmark.com/SpeedTest/195106/PNY-CS900-480GB-SSD
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,493,79.2,1100,https://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD
SSD,SSDSC2BW240H601,Intel,535 Series 240GB,494,79.2,9142,https://ssd.userbenchmark.com/Intel-535-Series-240GB/Rating/3500
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,495,79.1,4989,https://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,496,79.1,416,https://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626
SSD,ASP920SS3-256GM-C,Adata,Premier Pro SP920 256GB,497,79,2823,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP920-256GB/Rating/3454
SSD,SD7UB2Q-512G-1022,SanDisk,X300s SATA 512GB,498,79,90,https://ssd.userbenchmark.com/SpeedTest/16017/SanDisk-SD7UB2Q512G1122
SSD,TS256GMTS400,Transcend,MTS400 M.2 256GB,499,78.9,1007,https://ssd.userbenchmark.com/SpeedTest/18101/TS256GMTS400
SSD,TS256GMTS800,Transcend,MTS800 M.2 256GB,500,78.9,1971,https://ssd.userbenchmark.com/SpeedTest/20255/TS256GMTS800
SSD,TRN150-25SAT3-240G,OCZ,Trion 150 240GB,501,78.9,15660,https://ssd.userbenchmark.com/OCZ-Trion-150-240GB/Rating/3619
SSD,,Samsung,SM841 mSATA 256GB,502,78.9,1284,https://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,CSSD-F240GBGS-BK,Corsair,Force GS 240GB,503,78.9,4179,https://ssd.userbenchmark.com/SpeedTest/2047/Corsair-Force-GS
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,504,78.8,5641,https://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU
SSD,SSDSC2BB300G4,Intel,S3500 Series 300GB,505,78.8,488,https://ssd.userbenchmark.com/SpeedTest/9352/INTEL-SSDSC2BB300G4
SSD,,PNY,SSD2SC120G709A104-432278 120GB,506,78.8,112,https://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278
SSD,SD5SB2-512G,SanDisk,X100 512GB,507,78.7,101,https://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G
SSD,,Liteonit,LMT-256 256GB,508,78.6,163,https://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,509,78.5,2341,https://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,510,78.5,29295,https://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623
SSD,TS256GSSD340,Transcend,SSD340 256GB,511,78.5,1962,https://ssd.userbenchmark.com/SpeedTest/3495/TS256GSSD340
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,512,78.4,12595,https://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3
SSD,PX-256M3,Plextor,M3 256GB,513,78.4,237,https://ssd.userbenchmark.com/SpeedTest/3752/PLEXTOR-PX-256M3
SSD,SKC300S37A/240G,Kingston,SSDNow KC300 240GB,514,78.3,2054,https://ssd.userbenchmark.com/SpeedTest/8366/KINGSTON-SKC300S37A240G
SSD,MKNSSDST240GB,Mushkin,Striker 240GB,515,78.3,118,https://ssd.userbenchmark.com/SpeedTest/36396/MKNSSDST240GB
SSD,CSSD-N120GBGTXB-BK,Corsair,Neutron GTX 120GB,516,78.2,2261,https://ssd.userbenchmark.com/SpeedTest/1081/Corsair-Neutron-GTX-SSD
SSD,,Liteonit,LCS-128L9S-11 2.5 7mm 128GB,517,78.2,504,https://ssd.userbenchmark.com/SpeedTest/8908/LITEON-IT-LCS-128L9S-11-25-7mm-128GB
SSD,ST240FP0021,Seagate,600 Pro 240GB,518,78.2,351,https://ssd.userbenchmark.com/SpeedTest/7447/ST240FP0021
SSD,,Plextor,PX-128M5 128GB,519,78.1,177,https://ssd.userbenchmark.com/SpeedTest/4068/PLEXTOR-PX-128M5
SSD,CSSD-F240GBGT-BK,Corsair,Force GT 240GB,520,78.1,4125,https://ssd.userbenchmark.com/SpeedTest/1132/Corsair-Force-GT
SSD,,Samsung,SM841 2.5" 7mm 128GB,521,78,4859,https://ssd.userbenchmark.com/SpeedTest/5663/SAMSUNG-SSD-SM841-25--7mm-128GB
SSD,,Geil,Zenith A3 240GB,522,78,68,https://ssd.userbenchmark.com/SpeedTest/22706/GeIL-ZENITH-A3-240GB
SSD,,Plextor,PX-128M3P 128GB,523,77.8,229,https://ssd.userbenchmark.com/SpeedTest/3527/PLEXTOR-PX-128M3P
SSD,,Liteonit,LMT-256L9M-11 MSATA 256GB,524,77.8,2178,https://ssd.userbenchmark.com/SpeedTest/12690/LITEONIT-LMT-256L9M-11-MSATA-256GB
SSD,SH100S3/240G,Kingston,HyperX 240GB,525,77.7,502,https://ssd.userbenchmark.com/Kingston-HyperX-240GB/Rating/1327
SSD,CSSD-N240GB3-BK,Corsair,Neutron (v0) 240GB,526,77.7,368,https://ssd.userbenchmark.com/Corsair-Neutron-v0-240GB/Rating/1405
SSD,,Samsung,SM841N mSATA 256GB,527,77.7,513,https://ssd.userbenchmark.com/SpeedTest/17959/SAMSUNG-SSD-SM841N-mSATA
SSD,CT480BX200SSD1,Crucial,BX200 480GB,528,77.6,11290,https://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627
SSD,VTX3-25SAT3-240G,OCZ,Vertex 3 240GB,529,77.4,4893,https://ssd.userbenchmark.com/SpeedTest/2653/OCZ-VERTEX3
SSD,ASU800SS-128GT-C,Adata,Ultimate SU800 128GB,530,77.2,32167,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-128GB/Rating/3911
SSD,,Liteonit,LMT-256M6M 256GB,531,77.1,528,https://ssd.userbenchmark.com/SpeedTest/5242/LITEONIT-LMT-256M6M
SSD,SSDSC2KW240H6,Intel,540s Series 240GB,532,77.1,7812,https://ssd.userbenchmark.com/SpeedTest/125849/INTEL-SSDSC2KW240H6
SSD,R3SL240G,AMD,Radeon R3 240GB,533,77.1,4257,https://ssd.userbenchmark.com/SpeedTest/134613/R3SL240G
SSD,SSDSC2BB240G4,Intel,S3500 Series 240GB,534,77,644,https://ssd.userbenchmark.com/SpeedTest/14275/INTEL-SSDSC2BB240G4
SSD,,Apple,SD0256F 251GB,535,77,296,https://ssd.userbenchmark.com/SpeedTest/6365/APPLE-SSD-SD0256F
SSD,,PNY,SSD2SC240GD4DH08B-T 240GB,536,76.8,115,https://ssd.userbenchmark.com/SpeedTest/7546/SSD2SC240GD4DH08B-T
SSD,CT480M500SSD3,Crucial,M500 mSATA 480GB,537,76.8,390,https://ssd.userbenchmark.com/SpeedTest/5698/Crucial-CT480M500SSD3
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,538,76.8,785,https://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002
SSD,SDSSDHP-128G-G25,SanDisk,Ultra Plus 128GB,539,76.8,16709,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-128GB/Rating/1887
SSD,SSDSC2CT240A4K5,Intel,335 Series 240GB,540,76.8,4220,https://ssd.userbenchmark.com/Intel-335-Series-240GB/Rating/1942
SSD,ASX900S3-256GM-C,Adata,XPG SX900 256GB,541,76.6,6726,https://ssd.userbenchmark.com/Adata-XPG-SX900-256GB/Rating/1819
SSD,CT240M500SSD1,Crucial,M500 240GB,542,76.6,31779,https://ssd.userbenchmark.com/Crucial-M500-240GB/Rating/1551
SSD,,Patriot,Blast 240GB,543,76.5,5061,https://ssd.userbenchmark.com/SpeedTest/33423/Patriot-Blast
SSD,ASU635SS-960GQ-R,Adata,SU635 960GB,544,76.5,1560,https://ssd.userbenchmark.com/SpeedTest/802076/ADATA-SU635
SSD,MKNSSDTR240GB,Mushkin,Triactor 240GB,545,76.4,461,https://ssd.userbenchmark.com/SpeedTest/76610/MKNSSDTR240GB
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,546,76.4,49,https://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE
SSD,,Toshiba,THNSNH128GCST 128GB,547,76.3,1729,https://ssd.userbenchmark.com/SpeedTest/5795/TOSHIBA-THNSNH128GCST
SSD,TS256GMSA370,Transcend,MSA370 mSATA 256GB,548,76.2,211,https://ssd.userbenchmark.com/SpeedTest/16272/TS256GMSA370
SSD,,Samsung,SM841 mSATA 128GB,549,76.2,865,https://ssd.userbenchmark.com/SpeedTest/6657/SAMSUNG-SSD-SM841-mSATA-128GB
SSD,CT120BX100SSD1,Crucial,BX100 120GB,550,76.2,6931,https://ssd.userbenchmark.com/Crucial-BX100-120GB/Rating/3489
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,551,76.2,544,https://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB
SSD,SDSSDX-240G-G25,SanDisk,Extreme 240GB,552,76.2,7034,https://ssd.userbenchmark.com/SanDisk-Extreme-240GB/Rating/1328
SSD,SSDSC2KW128G8,Intel,545s Series 128GB,553,76.1,2701,https://ssd.userbenchmark.com/SpeedTest/372338/INTEL-SSDSC2KW128G8
SSD,CT240BX200SSD1,Crucial,BX200 240GB,554,76.1,36559,https://ssd.userbenchmark.com/Crucial-BX200-240GB/Rating/3626
SSD,SDSSDHII-120G-G25,SanDisk,Ultra II 120GB,555,76,9139,https://ssd.userbenchmark.com/SanDisk-Ultra-II-120GB/Rating/3486
SSD,SD8SB8U-256G-1122,SanDisk,X400 256GB,556,76,2279,https://ssd.userbenchmark.com/SpeedTest/81834/SanDisk-SD8SB8U256G1122
SSD,CT128MX100SSD1,Crucial,MX100 128GB,557,75.9,9892,https://ssd.userbenchmark.com/Crucial-MX100-128GB/Rating/2618
SSD,SD7SB6S-128G-1122,SanDisk,X300 128GB,558,75.9,2748,https://ssd.userbenchmark.com/SpeedTest/20791/SanDisk-SD7SB6S128G1122
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,559,75.8,348,https://ssd.userbenchmark.com/SpeedTest/7215/SAMSUNG-MZNTE512HMJH-000SO
SSD,SSDSC2BW240A4,Intel,530 Series 240GB,560,75.7,16872,https://ssd.userbenchmark.com/SpeedTest/3104/INTEL-SSDSC2BW240A4
